"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes"
"426","FL","11","H6FL11209",FALSE,"REP",35525,0.401861969887218,NA,NA,NA,NA,FALSE,NA
"427","FL","11","H4FL11071",FALSE,"DEM",NA,NA,NA,NA,124713,0.315953881115426,FALSE,NA
"428","FL","11","H2FL05192",FALSE,"NPA",NA,NA,NA,NA,11990,0.0303760396636595,FALSE,NA
"429","FL","11","H4FL11071",FALSE,"DEM",NA,NA,NA,NA,NA,NA,FALSE,NA
"430","FL","12","H6FL09070",TRUE,"REP",NA,NA,NA,NA,253559,0.685908204366609,TRUE,NA
"431","FL","12","H6FL12181",FALSE,"DEM",NA,NA,NA,NA,116110,0.314091795633391,FALSE,NA
"432","FL","13","H6FL13205",FALSE,"DEM",NA,NA,NA,NA,184693,0.519030918216512,TRUE,NA
"433","FL","13","H4FL13101",TRUE,"REP",41005,0.751048592413503,NA,NA,171149,0.480969081783488,FALSE,NA
"434","FL","13","H4FL13135",FALSE,"REP",13592,0.248951407586497,NA,NA,NA,NA,FALSE,NA
"435","FL","14","H6FL11126",TRUE,"DEM",NA,NA,NA,NA,195789,0.617870656437671,TRUE,NA
"436","FL","14","H6FL14112",FALSE,"REP",NA,NA,NA,NA,121088,0.382129343562329,FALSE,NA
"437","FL","15","H0FL12101",TRUE,"REP",NA,NA,NA,NA,182999,0.57461205624321,TRUE,NA
"438","FL","15","H6FL15150",FALSE,"DEM",NA,NA,NA,NA,135475,0.42538794375679,FALSE,NA
"439","FL","16","H6FL13148",TRUE,"REP",53706,0.806323754616701,NA,NA,230654,0.597679287720644,TRUE,NA
"440","FL","16","H6FL16091",FALSE,"REP",12900,0.193676245383299,NA,NA,NA,NA,FALSE,NA
"441","FL","16","H2FL13139",FALSE,"DEM",31387,0.762394034346231,NA,NA,155262,0.402320712279356,FALSE,NA
"442","FL","16","H6FL16083",FALSE,"DEM",9782,0.237605965653769,NA,NA,NA,NA,FALSE,NA
"443","FL","17","H8FL16022",TRUE,"REP",NA,NA,NA,NA,209348,0.618138333210305,TRUE,NA
"444","FL","17","H4FL19058",FALSE,"DEM",NA,NA,NA,NA,115974,0.342434487340371,FALSE,NA
"445","FL","17","H2FL14160",FALSE,"NPA",NA,NA,NA,NA,13353,0.0394271794493246,FALSE,NA
"446","FL","18","H6FL18097",FALSE,"REP",24099,0.379798903107861,NA,NA,201488,0.535989231694146,TRUE,NA
"447","FL","18","H6FL18055",FALSE,"REP",16242,0.255973018974973,NA,NA,NA,NA,FALSE,NA
"448","FL","18","H6FL22081",FALSE,"REP",10000,0.157599445249953,NA,NA,NA,NA,FALSE,NA
"449","FL","18","H4FL18068",FALSE,"REP",7942,0.125165479417512,NA,NA,NA,NA,FALSE,NA
"450","FL","18","H6FL18105",FALSE,"REP",4334,0.0683035995713295,NA,NA,NA,NA,FALSE,NA
"451","FL","18","H6FL18139",FALSE,"REP",835,0.0131595536783711,NA,NA,NA,NA,FALSE,NA
"452","FL","18","H6FL18147",FALSE,"DEM",27861,0.603679147165887,NA,NA,161918,0.430726913848233,FALSE,NA
"453","FL","18","H6FL18113",FALSE,"DEM",14897,0.322781244583117,NA,NA,NA,NA,FALSE,NA
"454","FL","18","H2FL22049",FALSE,"DEM",3394,0.0735396082509967,NA,NA,NA,NA,FALSE,NA
"455","FL","18","H6FL18121",FALSE,"NPA",NA,NA,NA,NA,12503,0.0332599130661474,FALSE,NA
"456","FL","18","H6FL18196",FALSE,"W",NA,NA,NA,NA,9,2.39413914736724e-05,FALSE,NA
"457","FL","19","H6FL19087",FALSE,"REP",46821,0.52728132707186,NA,NA,239225,0.658720805361735,TRUE,NA
"458","FL","19","H2FL14152",FALSE,"REP",26537,0.298850186380171,NA,NA,NA,NA,FALSE,NA
"459","FL","19","H6FL19095",FALSE,"REP",15439,0.173868486547969,NA,NA,NA,NA,FALSE,NA
"460","FL","19","H4FL14091",FALSE,"DEM",NA,NA,NA,NA,123812,0.340923985174824,FALSE,NA
"461","FL","19","H6FL19103",FALSE,"W",NA,NA,NA,NA,109,0.000300138228798951,FALSE,NA
"462","FL","19","H4FL19082",FALSE,"W",NA,NA,NA,NA,20,5.50712346420094e-05,FALSE,NA
"463","FL","20","H2FL23021",TRUE,"DEM",NA,NA,NA,NA,222914,0.803120046116155,TRUE,NA
"464","FL","20","H6FL20051",FALSE,"REP",NA,NA,NA,NA,54646,0.196879953883845,FALSE,NA
"465","FL","21","H2FL14053",TRUE,"DEM",NA,NA,NA,NA,210606,0.627062981411953,TRUE,NA
"466","FL","21","H4FL22110",FALSE,"REP",NA,NA,NA,NA,118038,0.351448962517232,FALSE,NA
"467","FL","21","H2FL21066",FALSE,"NPA",NA,NA,NA,NA,7217,0.021488056070815,FALSE,NA
"468","FL","22","H0FL19080",TRUE,"DEM",NA,NA,NA,NA,199113,0.589353263282522,TRUE,NA
"469","FL","22","H4FL22086",FALSE,"REP",NA,NA,NA,NA,138737,0.410646736717478,FALSE,NA
"470","FL","23","H4FL20023",TRUE,"DEM",28809,0.568045587191419,NA,NA,183225,0.567049393414211,TRUE,NA
"471","FL","23","H6FL23063",FALSE,"DEM",21907,0.431954412808581,NA,NA,NA,NA,FALSE,NA
"472","FL","23","H2FL20043",FALSE,"REP",13412,0.730501089324619,NA,NA,130818,0.404858875959396,FALSE,NA
"473","FL","23","H6FL23071",FALSE,"REP",4948,0.269498910675381,NA,NA,NA,NA,FALSE,NA
"474","FL","23","H6FL23089",FALSE,"NPA",NA,NA,NA,NA,5180,0.0160311958405546,FALSE,NA
"475","FL","23","H6FL23097",FALSE,"NPA",NA,NA,NA,NA,3897,0.0120605347858381,FALSE,NA
"476","FL","24","H0FL17068",TRUE,"DEM",50822,0.783745855501581,NA,NA,NA,NA,TRUE,NA
"477","FL","24","H6FL24038",FALSE,"DEM",14023,0.216254144498419,NA,NA,NA,NA,FALSE,NA
"478","FL","25","H2FL25018",TRUE,"REP",NA,NA,NA,NA,157921,0.623602116569262,TRUE,NA
"479","FL","25","H6FL25027",FALSE,"DEM",NA,NA,NA,NA,95319,0.376397883430738,FALSE,NA
"480","FL","26","H4FL26038",FALSE,"REP",NA,NA,NA,NA,148547,0.529500039209815,TRUE,NA
"481","FL","26","H8FL25015",TRUE,"DEM",14834,0.512542326031373,NA,NA,115493,0.411678108803673,FALSE,NA
"482","FL","26","H8FL00034",FALSE,"DEM",14108,0.487457673968627,NA,NA,NA,NA,FALSE,NA
"483","FL","26","H6FL26033",FALSE,"NPA",NA,NA,NA,NA,16502,0.0588218519865118,FALSE,NA
"484","FL","27","H0FL18025",TRUE,"REP",30485,0.804778247096093,NA,NA,157917,0.548938566517309,TRUE,NA
"485","FL","27","H6FL27049",FALSE,"REP",4450,0.117476240760296,NA,NA,NA,NA,FALSE,NA
"486","FL","27","H6FL26017",FALSE,"REP",2945,0.0777455121436114,NA,NA,NA,NA,FALSE,NA
"487","FL","27","H6FL27031",FALSE,"DEM",17068,0.589303594240928,NA,NA,129760,0.451061433482691,FALSE,NA
"488","FL","27","H6FL27015",FALSE,"DEM",7087,0.244691502952042,NA,NA,NA,NA,FALSE,NA
"489","FL","27","H6FL27023",FALSE,"DEM",4808,0.16600490280703,NA,NA,NA,NA,FALSE,NA
"490","GA","01","H4GA01039",TRUE,"REP",37758,1,NA,NA,210243,0.995883701542309,TRUE,NA
"491","GA","01","H2GA01223",FALSE,"W",NA,NA,NA,NA,869,0.0041162984576907,FALSE,NA
"492","GA","02","H2GA02031",TRUE,"DEM",55880,1,NA,NA,148543,0.612298484330109,TRUE,NA
"493","GA","02","H4GA02060",FALSE,"REP",12959,0.789942090825968,NA,NA,94056,0.387701515669891,FALSE,NA
"494","GA","02","H6GA02123",FALSE,"REP",3446,0.210057909174032,NA,NA,NA,NA,FALSE,NA
"495","GA","03","H6GA03113",FALSE,"REP",15491,0.267690818918592,22836,0.539424575990929,207218,0.683465979741876,TRUE,NA
"496","GA","03","H0GA13032",FALSE,"REP",15584,0.2692978969742,19498,0.460575424009071,NA,NA,FALSE,NA
"497","GA","03","H6GA03105",FALSE,"REP",13312,0.230036807271596,NA,NA,NA,NA,FALSE,NA
"498","GA","03","H0GA13099",FALSE,"REP",5728,0.0989821838981147,NA,NA,NA,NA,FALSE,NA
"499","GA","03","H6GA03097",FALSE,"REP",5285,0.0913269626224749,NA,NA,NA,NA,FALSE,NA
"500","GA","03","H6GA03121",FALSE,"REP",1657,0.0286336380445489,NA,NA,NA,NA,FALSE,NA
"501","GA","03","H6GA03147",FALSE,"REP",812,0.014031692270473,NA,NA,NA,NA,FALSE,NA
"502","GA","03","H6GA03154",FALSE,"DEM",6495,0.501970785995827,NA,NA,95969,0.316534020258125,FALSE,NA
"503","GA","03","H6GA03139",FALSE,"DEM",6444,0.498029214004173,NA,NA,NA,NA,FALSE,NA
"504","GA","04","H6GA04129",TRUE,"DEM",44509,1,NA,NA,220146,0.75719459721606,TRUE,NA
"505","GA","04","H6GA04152",FALSE,"REP",10260,1,NA,NA,70593,0.24280540278394,FALSE,NA
"506","GA","05","H6GA05217",TRUE,"DEM",47313,1,NA,NA,253781,0.844391430349128,TRUE,NA
"507","GA","05","H6GA05290",FALSE,"REP",3635,1,NA,NA,46768,0.155608569650872,FALSE,NA
"508","GA","06","H4GA06087",TRUE,"REP",32021,1,NA,NA,201088,0.616824895323691,TRUE,NA
"509","GA","06","H6GA06124",FALSE,"DEM",11050,1,NA,NA,124917,0.383175104676309,FALSE,NA
"510","GA","07","H0GA07133",TRUE,"REP",24201,1,NA,NA,174081,0.603816844201026,TRUE,NA
"511","GA","07","H6GA07155",FALSE,"DEM",5593,1,NA,NA,114220,0.396183155798974,FALSE,NA
"512","GA","08","H0GA08099",TRUE,"REP",34919,0.777584786336206,NA,NA,173983,0.676429193493204,TRUE,NA
"513","GA","08","H0GA08065",FALSE,"REP",9988,0.222415213663794,NA,NA,NA,NA,FALSE,NA
"514","GA","08","H6GA08120",FALSE,"DEM",18647,1,NA,NA,83225,0.323570806506796,FALSE,NA
"515","GA","09","H2GA09150",TRUE,"REP",52080,0.612741925995647,NA,NA,256535,1,TRUE,NA
"516","GA","09","H6GA09243",FALSE,"REP",18772,0.220860050591211,NA,NA,NA,NA,FALSE,NA
"517","GA","09","H2GA09176",FALSE,"REP",8945,0.105241484793223,NA,NA,NA,NA,FALSE,NA
"518","GA","09","H6GA09235",FALSE,"REP",2856,0.0336019765868581,NA,NA,NA,NA,FALSE,NA
"519","GA","09","H4GA09065",FALSE,"REP",2342,0.0275545620330608,NA,NA,NA,NA,FALSE,NA
"520","GA","10","H0GA07125",TRUE,"REP",49062,1,NA,NA,243725,0.996377922497353,TRUE,NA
"521","GA","10","H6GA10159",FALSE,"W",NA,NA,NA,NA,886,0.00362207750264706,FALSE,NA
"522","GA","11","H4GA11061",TRUE,"REP",29903,0.602749390256193,NA,NA,217935,0.674057738820604,TRUE,NA
"523","GA","11","H6GA11082",FALSE,"REP",9169,0.184817883130757,NA,NA,NA,NA,FALSE,NA
"524","GA","11","H2GA11198",FALSE,"REP",4857,0.097901675031747,NA,NA,NA,NA,FALSE,NA
"525","GA","11","H4GA11103",FALSE,"REP",3247,0.0654491947350386,NA,NA,NA,NA,FALSE,NA
"526","GA","11","H6GA11074",FALSE,"REP",2435,0.0490818568462639,NA,NA,NA,NA,FALSE,NA
"527","GA","11","H4GA11111",FALSE,"DEM",6861,1,NA,NA,105383,0.325942261179396,FALSE,NA
"528","GA","12","H2GA12121",TRUE,"REP",46686,0.789588512862144,NA,NA,159492,0.616008527994067,TRUE,NA
"529","GA","12","H4GA12051",FALSE,"REP",12441,0.210411487137856,NA,NA,NA,NA,FALSE,NA
"530","GA","12","H6GA12031",FALSE,"DEM",16138,0.622487945998071,NA,NA,99420,0.383991472005933,FALSE,NA
"531","GA","12","H6GA12015",FALSE,"DEM",9787,0.377512054001929,NA,NA,NA,NA,FALSE,NA
"532","GA","13","H2GA13012",TRUE,"DEM",36214,1,NA,NA,252833,1,TRUE,NA
"533","GA","14","H0GA09030",TRUE,"REP",44260,0.756477746632939,NA,NA,216743,0.999032048416016,TRUE,NA
"534","GA","14","H6GA14011",FALSE,"REP",7493,0.128067956518767,NA,NA,NA,NA,FALSE,NA
"535","GA","14","H6GA14029",FALSE,"REP",6755,0.115454296848294,NA,NA,NA,NA,FALSE,NA
"536","GA","14","H6GA14037",FALSE,"W",NA,NA,NA,NA,210,0.000967951583983628,FALSE,NA
"537","GU","00","H2GU00033",TRUE,"DEM",8061,0.62809724170173,NA,NA,18345,0.536905876843831,TRUE,NA
"538","GU","00","H6GU00042",FALSE,"DEM",4715,0.367383512544803,NA,NA,NA,NA,FALSE,NA
"539","GU","00","H6GU01016",FALSE,"REP",4651,0.601915361718649,NA,NA,15617,0.457065090142824,FALSE,NA
"540","GU","00","H4GU00021",FALSE,"REP",3042,0.393684482981752,NA,NA,NA,NA,FALSE,NA
"541","HI","01 - FULL TERM","H2HI02110",FALSE,"DEM",74022,0.803756990064607,NA,NA,145417,0.718616109153625,TRUE,NA
"542","HI","01 - FULL TERM","H6HI01220",FALSE,"DEM",11518,0.125066507410826,NA,NA,NA,NA,FALSE,NA
"543","HI","01 - FULL TERM","H6HI01238",FALSE,"DEM",2750,0.0298604701666757,NA,NA,NA,NA,FALSE,NA
"544","HI","01 - FULL TERM","H6HI01196",FALSE,"DEM",1117,0.0121287800640643,NA,NA,NA,NA,FALSE,NA
"545","HI","01 - FULL TERM","H6HI01246",FALSE,"DEM",1036,0.0112492534882458,NA,NA,NA,NA,FALSE,NA
"546","HI","01 - FULL TERM","H6HI01253",FALSE,"DEM",915,0.0099353928009121,NA,NA,NA,NA,FALSE,NA
"547","HI","01 - FULL TERM","H8HI01168",FALSE,"DEM",737,0.00800260600466909,NA,NA,NA,NA,FALSE,NA
"548","HI","01 - FULL TERM","H6HI01279",FALSE,"REP",13645,1,NA,NA,45958,0.227113467782187,FALSE,NA
"549","HI","01 - FULL TERM","H6HI01261",FALSE,"LIB",446,1,NA,NA,6601,0.0326205666223555,FALSE,NA
"550","HI","01 - FULL TERM","H4HI01183",FALSE,"N",552,1,NA,NA,4381,0.021649856441833,FALSE,NA
"551","HI","01 - UNEXPIRED TERM","H2HI02110",FALSE,"DEM",NA,NA,NA,NA,129083,0.650649475026589,TRUE,NA
"552","HI","01 - UNEXPIRED TERM","H6HI01279",FALSE,"REP",NA,NA,NA,NA,44090,0.222237903937175,FALSE,NA
"553","HI","01 - UNEXPIRED TERM","H6HI02400",FALSE,"DEM",NA,NA,NA,NA,5885,0.0296636440161096,FALSE,NA
"554","HI","01 - UNEXPIRED TERM","H6HI01261",FALSE,"LIB",NA,NA,NA,NA,5559,0.0280204243136029,FALSE,NA
"555","HI","01 - UNEXPIRED TERM","H6HI01238",FALSE,"DEM",NA,NA,NA,NA,4259,0.021467707708515,FALSE,NA
"556","HI","01 - UNEXPIRED TERM","H6HI01295",FALSE,"DEM",NA,NA,NA,NA,3420,0.0172386852226159,FALSE,NA
"557","HI","01 - UNEXPIRED TERM","H4HI01183",FALSE,"N",NA,NA,NA,NA,2824,0.0142345166867449,FALSE,NA
"558","HI","01 - UNEXPIRED TERM","H6HI01196",FALSE,"DEM",NA,NA,NA,NA,1893,0.00954176348725497,FALSE,NA
"559","HI","01 - UNEXPIRED TERM","H4HI01050",FALSE,"N",NA,NA,NA,NA,1050,0.00529257879641718,FALSE,NA
"560","HI","01 - UNEXPIRED TERM","H6HI01303",FALSE,"N",NA,NA,NA,NA,328,0.00165330080497603,FALSE,NA
"561","HI","02","H2HI02508",TRUE,"DEM",80026,0.84532423496604,NA,NA,170848,0.811567766820574,TRUE,NA
"562","HI","02","H6HI02384",FALSE,"DEM",14643,0.15467576503396,NA,NA,NA,NA,FALSE,NA
"563","HI","02","H6HI02400",FALSE,"REP",7449,0.559024390243902,NA,NA,39668,0.188432233179426,FALSE,NA
"564","HI","02","H6HI02392",FALSE,"REP",5876,0.440975609756098,NA,NA,NA,NA,FALSE,NA
"565","HI","02","H6HI02376",FALSE,"N",697,1,NA,NA,NA,NA,FALSE,NA
"566","ID","01","H0ID01253",TRUE,"REP",51568,0.80976084669378,NA,NA,242252,0.68171444491033,TRUE,NA
"567","ID","01","H6ID01243",FALSE,"REP",6510,0.102225083617292,NA,NA,NA,NA,FALSE,NA
"568","ID","01","H6ID01284",FALSE,"REP",5605,0.088014069688928,NA,NA,NA,NA,FALSE,NA
"569","ID","01","H6ID01250",FALSE,"DEM",6954,0.561531007751938,NA,NA,113052,0.318136409301069,FALSE,NA
"570","ID","01","H6ID01268",FALSE,"DEM",3428,0.276808785529716,NA,NA,NA,NA,FALSE,NA
"571","ID","01","H6ID01276",FALSE,"DEM",2002,0.161660206718346,NA,NA,NA,NA,FALSE,NA
"572","ID","01","H2ID01150",FALSE,"W",NA,NA,NA,NA,53,0.000149145788601322,FALSE,NA
"573","ID","02","H8ID02064",TRUE,"REP",47116,0.729824344000743,NA,NA,205292,0.629272584041663,TRUE,NA
"574","ID","02","H4ID01123",FALSE,"REP",17442,0.270175655999256,NA,NA,NA,NA,FALSE,NA
"575","ID","02","H6ID02209",FALSE,"DEM",13816,1,NA,NA,95940,0.294080683674752,FALSE,NA
"576","ID","02","H6ID02183",FALSE,"CON",82,1,NA,NA,25005,0.0766467322835852,FALSE,NA
"577","IL","01","H2IL01042",TRUE,"DEM",128402,0.714364398057226,NA,NA,234037,0.740946995839955,TRUE,NA
"578","IL","01","H6IL01167",FALSE,"DEM",34645,0.19274742270909,NA,NA,NA,NA,FALSE,NA
"579","IL","01","H4IL02269",FALSE,"DEM",16696,0.0928881792336836,NA,NA,NA,NA,FALSE,NA
"580","IL","01","H6IL01159",FALSE,"REP",24584,0.737792983403859,NA,NA,81817,0.259027676643597,FALSE,NA
"581","IL","01","H6IL01175",FALSE,"REP",8737,0.262207016596141,NA,NA,NA,NA,FALSE,NA
"582","IL","02","H2IL02172",TRUE,"DEM",115752,0.739190129827004,NA,NA,235051,0.798076204833595,TRUE,NA
"583","IL","02","H2IL02156",FALSE,"DEM",25280,0.1614376121538,NA,NA,NA,NA,FALSE,NA
"584","IL","02","H4IL02236",FALSE,"DEM",9559,0.0610435970956556,NA,NA,NA,NA,FALSE,NA
"585","IL","02","H6IL02264",FALSE,"DEM",6002,0.0383286609235406,NA,NA,NA,NA,FALSE,NA
"586","IL","02","H6IL02199",FALSE,"REP",277303,1,NA,NA,59471,0.201923795166405,FALSE,NA
"587","IL","03","H4IL03077",TRUE,"DEM",107620,1,NA,NA,225320,0.999596292993687,TRUE,NA
"588","IL","04","H2IL08039",TRUE,"DEM",92779,0.751740007616331,NA,NA,171297,1,TRUE,NA
"589","IL","04","H6IL04146",FALSE,"DEM",30640,0.248259992383669,NA,NA,NA,NA,FALSE,NA
"590","IL","05","H0IL05096",TRUE,"DEM",127679,1,NA,NA,212842,0.678437097576214,TRUE,NA
"591","IL","05","H6IL05168",FALSE,"REP",NA,NA,NA,NA,86222,0.27483393046117,FALSE,NA
"592","IL","05","H6IL05176",FALSE,"GRE",157,0.579335793357934,NA,NA,14657,0.0467194094171947,FALSE,NA
"593","IL","05","H6IL05168",FALSE,"GRE",114,0.420664206642066,NA,NA,NA,NA,FALSE,NA
"594","IL","06","H6IL06117",TRUE,"REP",83344,0.687781610523362,NA,NA,208555,0.592240150392167,TRUE,NA
"595","IL","06","H6IL06158",FALSE,"REP",37834,0.312218389476638,NA,NA,NA,NA,FALSE,NA
"596","IL","06","H6IL06166",FALSE,"DEM",51101,0.671251050861707,NA,NA,143591,0.407759849607833,FALSE,NA
"597","IL","06","H0IL08033",FALSE,"DEM",25027,0.328748949138293,NA,NA,NA,NA,FALSE,NA
"598","IL","07","H4IL07037",TRUE,"DEM",139378,0.811923292012303,NA,NA,250584,0.842395433427686,TRUE,NA
"599","IL","07","H6IL07289",FALSE,"DEM",32261,0.18793107465747,NA,NA,NA,NA,FALSE,NA
"600","IL","07","H2IL01141",FALSE,"W(D)",25,0.000145633330226489,NA,NA,NA,NA,FALSE,NA
"601","IL","07","H6IL07305",FALSE,"REP",NA,NA,NA,NA,46882,0.157604566572314,FALSE,NA
"602","IL","08","H6IL08147",FALSE,"DEM",44950,0.569852941176471,NA,NA,144954,0.583149281291864,TRUE,NA
"603","IL","08","H6IL08162",FALSE,"DEM",22925,0.290631338742393,NA,NA,NA,NA,FALSE,NA
"604","IL","08","H6IL08188",FALSE,"DEM",11005,0.139515720081136,NA,NA,NA,NA,FALSE,NA
"605","IL","08","H6IL08170",FALSE,"REP",51047,0.999745397571485,NA,NA,103617,0.416850718708136,FALSE,NA
"606","IL","08","H6IL04138",FALSE,"W(R)",13,0.000254602428515472,NA,NA,NA,NA,FALSE,NA
"607","IL","09","H8IL09067",TRUE,"DEM",134961,1,NA,NA,217306,0.664650036091366,TRUE,NA
"608","IL","09","H6IL09145",FALSE,"REP",47948,1,NA,NA,109550,0.335068573595801,FALSE,NA
"609","IL","09","H4IL09074",FALSE,"W",NA,NA,NA,NA,79,0.00024162863819323,FALSE,NA
"610","IL","09","H0IL09080",FALSE,"W",NA,NA,NA,NA,13,3.97616746393922e-05,FALSE,NA
"611","IL","10","H2IL10068",FALSE,"DEM",50916,0.537326663711771,NA,NA,150435,0.526003860193849,TRUE,NA
"612","IL","10","H6IL10135",FALSE,"DEM",43842,0.462673336288229,NA,NA,NA,NA,FALSE,NA
"613","IL","10","H0IL10302",TRUE,"REP",61968,1,NA,NA,135535,0.473905229443768,FALSE,NA
"614","IL","10","H6IL10150",FALSE,"W",NA,NA,NA,NA,26,9.09103623826907e-05,FALSE,NA
"615","IL","11","H8IL14067",TRUE,"DEM",82984,1,NA,NA,166578,0.604478668084319,TRUE,NA
"616","IL","11","H6IL11117",FALSE,"REP",22859,0.369384655161269,NA,NA,108995,0.395521331915681,FALSE,NA
"617","IL","11","H6IL11133",FALSE,"REP",22489,0.363405726843772,NA,NA,NA,NA,FALSE,NA
"618","IL","11","H6IL11141",FALSE,"REP",16536,0.267209617994958,NA,NA,NA,NA,FALSE,NA
"619","IL","12","H4IL12060",TRUE,"REP",74454,1,NA,NA,169976,0.543050843125603,TRUE,NA
"620","IL","12","H6IL12099",FALSE,"DEM",70580,1,NA,NA,124246,0.396949540258529,FALSE,NA
"621","IL","12","H2IL12130",FALSE,"GRE",117,0.801369863013699,NA,NA,18780,0.0599996166158683,FALSE,NA
"622","IL","12","H6IL12115",FALSE,"GRE",29,0.198630136986301,NA,NA,NA,NA,FALSE,NA
"623","IL","13","H2IL13120",TRUE,"REP",71447,0.76950499741513,NA,NA,187583,0.596649427151918,TRUE,NA
"624","IL","13","H6IL13139",FALSE,"REP",21401,0.23049500258487,NA,NA,NA,NA,FALSE,NA
"625","IL","13","H6IL13121",FALSE,"DEM",71430,1,NA,NA,126811,0.403350572848082,FALSE,NA
"626","IL","14","H0IL14080",TRUE,"REP",101299,1,NA,NA,200508,0.593048740450226,TRUE,NA
"627","IL","14","H6IL14129",FALSE,"DEM",27706,0.427014780450966,NA,NA,137589,0.406951259549774,FALSE,NA
"628","IL","14","H4IL14124",FALSE,"DEM",24866,0.383243684786462,NA,NA,NA,NA,FALSE,NA
"629","IL","14","H6IL14137",FALSE,"DEM",12311,0.189741534762573,NA,NA,NA,NA,FALSE,NA
"630","IL","15","H2IL20042",TRUE,"REP",76547,0.603721054956149,NA,NA,274554,1,TRUE,NA
"631","IL","15","H6IL15084",FALSE,"REP",50245,0.396278945043851,NA,NA,NA,NA,FALSE,NA
"632","IL","16","H0IL11052",TRUE,"REP",101421,0.999980280606963,NA,NA,259722,0.999495868818139,TRUE,NA
"633","IL","16","H6IL16082",FALSE,"W(R)",2,1.97193930370823e-05,NA,NA,NA,NA,FALSE,NA
"634","IL","17","H2IL17071",TRUE,"DEM",70319,1,NA,NA,173125,0.603080106455613,TRUE,NA
"635","IL","17","H6IL17205",FALSE,"REP",52405,0.757188267591389,NA,NA,113943,0.396919893544387,FALSE,NA
"636","IL","17","H6IL17213",FALSE,"REP",16805,0.242811732408611,NA,NA,NA,NA,FALSE,NA
"637","IL","18","H6IL18088",TRUE,"REP",130419,1,NA,NA,250506,0.721331018218571,TRUE,NA
"638","IL","18","H6IL18161",FALSE,"DEM",NA,NA,NA,NA,96770,0.278648825309618,FALSE,NA
"639","IL","18","H4IL18117",FALSE,"W(D)",148,1,NA,NA,NA,NA,FALSE,NA
"640","IN","01","H4IN01012",TRUE,"DEM",77095,0.799657711855617,NA,NA,207515,0.815117270202645,TRUE,NA
"641","IN","01","H6IN01199",FALSE,"DEM",19315,0.200342288144383,NA,NA,NA,NA,FALSE,NA
"642","IN","01","H4IN01152",FALSE,"LIB",NA,NA,NA,NA,47051,0.184815953932509,FALSE,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
"643","IN","01","H6IN01207",FALSE,"W",NA,NA,NA,NA,17,6.67758648456495e-05,FALSE,NA
"644","IN","02","H0IN02190",TRUE,"REP",77400,0.697781343815079,NA,NA,164355,0.592575633569731,TRUE,NA
"645","IN","02","H4IN02168",FALSE,"REP",33523,0.302218656184921,NA,NA,NA,NA,FALSE,NA
"646","IN","02","H6IN02155",FALSE,"DEM",39372,0.737510536667603,NA,NA,102401,0.369202868505212,FALSE,NA
"647","IN","02","H4IN02150",FALSE,"DEM",14013,0.262489463332397,NA,NA,NA,NA,FALSE,NA
"648","IN","02","H6IN02163",FALSE,"LIB",NA,NA,NA,NA,10601,0.0382214979250569,FALSE,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
"649","IN","03","H6IN03229",FALSE,"REP",46533,0.342915886748515,NA,NA,201396,0.70112481592497,TRUE,NA
"650","IN","03","H6IN03252",FALSE,"REP",42732,0.314905157039897,NA,NA,NA,NA,FALSE,NA
"651","IN","03","H6IN03237",FALSE,"REP",33654,0.248006602897611,NA,NA,NA,NA,FALSE,NA
"652","IN","03","H6IN03211",FALSE,"REP",9543,0.0703252811389998,NA,NA,NA,NA,FALSE,NA
"653","IN","03","H6IN03278",FALSE,"REP",1970,0.0145175315774735,NA,NA,NA,NA,FALSE,NA
"654","IN","03","H4IN03117",FALSE,"REP",1266,0.00932954059750328,NA,NA,NA,NA,FALSE,NA
"655","IN","03","H6IN03187",FALSE,"DEM",15267,0.375018422991894,NA,NA,66023,0.2298474831765,FALSE,NA
"656","IN","03","H6IN03245",FALSE,"DEM",12956,0.318251043969541,NA,NA,NA,NA,FALSE,NA
"657","IN","03","H2IN03160",FALSE,"DEM",12487,0.306730533038565,NA,NA,NA,NA,FALSE,NA
"658","IN","03","H6IN03286",FALSE,"LIB",NA,NA,NA,NA,19828,0.0690277008985298,FALSE,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
"659","IN","04","H0IN04170",TRUE,"REP",86051,0.692557806375804,NA,NA,193412,0.645925312422771,TRUE,"#  Todd Rokita withdrew after the primary election to seek his party’s nomination for Governor.  He was then nominated at a district party caucus on August 13, 2017, to fill the vacancy on the Congressional general election ballot."
"660","IN","04","H4IN04180",FALSE,"REP",38200,0.307442193624196,NA,NA,NA,NA,FALSE,NA
"661","IN","04","H4IN04172",FALSE,"DEM",43401,1,NA,NA,91256,0.304761650313592,FALSE,NA
"662","IN","04","H6IN04169",FALSE,"LIB",NA,NA,NA,NA,14766,0.0493130372636374,FALSE,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
